"unicef_region","iso3","country","vaccine","2018","2017","2016","2015","2014","2013","2012","2011","2010","2009","2008","2007","2006","2005","2004","2003","2002","2001","2000","1999","1998","1997","1996","1995","1994","1993","1992","1991","1990","1989","1988","1987","1986","1985","1984","1983","1982","1981","1980"
"Western Europe","MCO","Monaco","HEPB3","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","","","","","","","","","","","","","","","","","","",""
"East Asia & Pacific","MNG","Mongolia","HEPB3","99.0","99.0","99.0","99.0","99.0","98.0","99.0","99.0","96.0","97.0","96.0","98.0","98.0","98.0","98.0","98.0","98.0","95.0","93.0","92.0","91.0","88.0","93.0","88.0","67.0","69.0","47.0","18.0","","","","","","","","","","",""
"Eastern Europe & Central Asia","MNE","Montenegro","HEPB3","73.0","73.0","75.0","82.0","87.0","90.0","90.0","91.0","90.0","87.0","93.0","90.0","90.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Middle East & North Africa","MAR","Morocco","HEPB3","99.0","99.0","99.0","99.0","99.0","99.0","99.0","98.0","98.0","98.0","97.0","95.0","95.0","96.0","95.0","90.0","92.0","84.0","43.0","10.0","","","","","","","","","","","","","","","","","","",""
"Eastern & Southern Africa","MOZ","Mozambique","HEPB3","80.0","80.0","80.0","80.0","79.0","78.0","76.0","76.0","74.0","74.0","75.0","75.0","75.0","75.0","76.0","76.0","76.0","25.0","","","","","","","","","","","","","","","","","","","","",""
"East Asia & Pacific","MMR","Myanmar","HEPB3","91.0","89.0","90.0","89.0","88.0","75.0","58.0","40.0","92.0","91.0","85.0","85.0","75.0","62.0","39.0","8.0","","","","","","","","","","","","","","","","","","","","","","",""
"Eastern & Southern Africa","NAM","Namibia","HEPB3","89.0","88.0","85.0","92.0","88.0","89.0","84.0","82.0","83.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"East Asia & Pacific","NRU","Nauru","HEPB3","90.0","87.0","97.0","91.0","95.0","87.0","79.0","99.0","99.0","99.0","99.0","99.0","99.0","80.0","78.0","77.0","75.0","95.0","58.0","62.0","29.0","86.0","72.0","57.0","79.0","99.0","90.0","79.0","","","","","","","","","","",""
"South Asia","NPL","Nepal","HEPB3","91.0","90.0","87.0","91.0","92.0","92.0","90.0","92.0","82.0","89.0","82.0","82.0","69.0","41.0","27.0","2.0","","","","","","","","","","","","","","","","","","","","","","",""
"Western Europe","NLD","Netherlands","HEPB3","92.0","92.0","93.0","94.0","94.0","51.0","20.0","20.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"East Asia & Pacific","NZL","New Zealand","HEPB3","93.0","94.0","92.0","92.0","93.0","93.0","93.0","95.0","90.0","93.0","90.0","88.0","87.0","87.0","88.0","89.0","89.0","90.0","90.0","89.0","87.0","99.0","94.0","88.0","81.0","74.0","67.0","","","","","","","","","","","",""
"Latin America & Caribbean","NIC","Nicaragua","HEPB3","98.0","98.0","98.0","98.0","98.0","98.0","98.0","98.0","98.0","98.0","97.0","93.0","88.0","86.0","79.0","86.0","85.0","87.0","83.0","80.0","","","","","","","","","","","","","","","","","","",""
"West & Central Africa","NER","Niger","HEPB3","79.0","85.0","80.0","84.0","81.0","73.0","71.0","75.0","70.0","71.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"West & Central Africa","NGA","Nigeria","HEPB3","57.0","57.0","57.0","42.0","43.0","43.0","42.0","46.0","49.0","63.0","41.0","42.0","27.0","18.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"East Asia & Pacific","NIU","Niue","HEPB3","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","86.0","99.0","95.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","90.0","99.0","99.0","99.0","99.0","","","","","","","","","","",""
"Western Europe","NOR","Norway","HEPB3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Middle East & North Africa","OMN","Oman","HEPB3","99.0","99.0","99.0","99.0","99.0","98.0","98.0","99.0","99.0","98.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","96.0","99.0","94.0","","","","","","","","","","",""
"South Asia","PAK","Pakistan","HEPB3","75.0","75.0","75.0","72.0","69.0","65.0","64.0","63.0","52.0","52.0","53.0","54.0","60.0","65.0","62.0","62.0","","","","","","","","","","","","","","","","","","","","","","",""
"East Asia & Pacific","PLW","Palau","HEPB3","98.0","98.0","98.0","90.0","99.0","99.0","89.0","91.0","80.0","69.0","92.0","91.0","98.0","98.0","98.0","99.0","99.0","98.0","96.0","96.0","96.0","90.0","99.0","99.0","73.0","94.0","75.0","89.0","","","","","","","","","","",""
"Latin America & Caribbean","PAN","Panama","HEPB3","88.0","81.0","86.0","73.0","80.0","80.0","85.0","87.0","94.0","85.0","86.0","85.0","88.0","92.0","95.0","98.0","98.0","98.0","","","","","","","","","","","","","","","","","","","","",""
"East Asia & Pacific","PNG","Papua New Guinea","HEPB3","61.0","62.0","72.0","73.0","73.0","79.0","74.0","72.0","67.0","66.0","59.0","61.0","71.0","63.0","60.0","67.0","60.0","59.0","57.0","54.0","47.0","44.0","43.0","23.0","20.0","7.0","12.0","19.0","20.0","","","","","","","","","",""
"Latin America & Caribbean","PRY","Paraguay","HEPB3","88.0","91.0","92.0","92.0","93.0","90.0","91.0","91.0","91.0","85.0","87.0","86.0","92.0","92.0","90.0","86.0","","","","","","","","","","","","","","","","","","","","","","",""
"Latin America & Caribbean","PER","Peru","HEPB3","84.0","83.0","89.0","90.0","88.0","88.0","95.0","91.0","93.0","93.0","93.0","93.0","94.0","94.0","92.0","65.0","","","","","","","","","","","","","","","","","","","","","","",""
"East Asia & Pacific","PHL","Philippines","HEPB3","65.0","72.0","86.0","60.0","67.0","89.0","88.0","87.0","77.0","85.0","88.0","87.0","77.0","49.0","48.0","52.0","42.0","45.0","7.0","32.0","30.0","31.0","35.0","38.0","","","","","","","","","","","","","","",""
"Western Europe","POL","Poland","HEPB3","91.0","93.0","95.0","96.0","96.0","96.0","97.0","98.0","98.0","98.0","98.0","98.0","98.0","98.0","98.0","97.0","98.0","95.0","99.0","99.0","99.0","97.0","56.0","23.0","4.0","1.0","1.0","1.0","","","","","","","","","","",""
"Western Europe","PRT","Portugal","HEPB3","98.0","98.0","98.0","98.0","98.0","98.0","98.0","97.0","97.0","96.0","97.0","97.0","97.0","94.0","94.0","94.0","82.0","70.0","58.0","61.0","64.0","49.0","34.0","6.0","","","","","","","","","","","","","","",""
"Middle East & North Africa","QAT","Qatar","HEPB3","98.0","97.0","98.0","99.0","89.0","97.0","93.0","93.0","97.0","99.0","97.0","94.0","96.0","97.0","97.0","93.0","98.0","93.0","89.0","92.0","92.0","90.0","90.0","90.0","90.0","93.0","89.0","86.0","","","","","","","","","","",""
"East Asia & Pacific","KOR","Republic of Korea","HEPB3","98.0","98.0","98.0","98.0","99.0","99.0","99.0","99.0","94.0","94.0","94.0","91.0","99.0","99.0","92.0","91.0","92.0","89.0","93.0","88.0","82.0","88.0","93.0","99.0","","","","","","","","","","","","","","",""
"Eastern Europe & Central Asia","MDA","Republic of Moldova","HEPB3","94.0","89.0","90.0","88.0","92.0","91.0","94.0","96.0","98.0","89.0","97.0","95.0","98.0","99.0","99.0","99.0","99.0","94.0","92.0","94.0","93.0","87.0","81.0","19.0","","","","","","","","","","","","","","",""
"Eastern Europe & Central Asia","MKD","Republic of North Macedonia","HEPB3","91.0","91.0","94.0","92.0","97.0","97.0","98.0","96.0","90.0","95.0","97.0","96.0","89.0","53.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"Eastern Europe & Central Asia","ROU","Romania","HEPB3","93.0","92.0","90.0","90.0","94.0","96.0","96.0","96.0","98.0","95.0","97.0","99.0","99.0","98.0","99.0","98.0","99.0","98.0","98.0","99.0","99.0","99.0","99.0","","","","","","","","","","","","","","","",""
"Eastern Europe & Central Asia","RUS","Russian Federation","HEPB3","97.0","97.0","97.0","97.0","97.0","97.0","97.0","97.0","97.0","98.0","98.0","98.0","98.0","97.0","96.0","94.0","81.0","43.0","","","","","","","","","","","","","","","","","","","","",""
"Eastern & Southern Africa","RWA","Rwanda","HEPB3","97.0","98.0","98.0","98.0","98.0","98.0","98.0","97.0","97.0","97.0","97.0","97.0","99.0","95.0","89.0","96.0","88.0","","","","","","","","","","","","","","","","","","","","","",""
"Latin America & Caribbean","KNA","Saint Kitts and Nevis","HEPB3","98.0","98.0","98.0","94.0","98.0","97.0","98.0","98.0","96.0","97.0","98.0","99.0","99.0","99.0","96.0","99.0","96.0","99.0","99.0","99.0","99.0","","","","","","","","","","","","","","","","","",""
"Latin America & Caribbean","LCA","Saint Lucia","HEPB3","95.0","80.0","95.0","99.0","99.0","99.0","98.0","99.0","97.0","95.0","96.0","99.0","85.0","95.0","91.0","84.0","14.0","","","","","","","","","","","","","","","","","","","","","",""
"Latin America & Caribbean","VCT","Saint Vincent and the Grenadines","HEPB3","97.0","99.0","99.0","99.0","98.0","97.0","96.0","96.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","31.0","","","","","","","","","","","","","","","","","","","","","","",""
"East Asia & Pacific","WSM","Samoa","HEPB3","34.0","74.0","80.0","84.0","81.0","85.0","82.0","75.0","72.0","58.0","26.0","58.0","46.0","51.0","62.0","90.0","92.0","93.0","93.0","97.0","98.0","99.0","98.0","96.0","94.0","1.0","18.0","","","","","","","","","","","",""
"Western Europe","SMR","San Marino","HEPB3","78.0","82.0","86.0","84.0","83.0","83.0","88.0","92.0","89.0","89.0","91.0","91.0","92.0","95.0","95.0","96.0","96.0","96.0","97.0","97.0","97.0","97.0","98.0","98.0","98.0","98.0","99.0","99.0","","","","","","","","","","",""
"West & Central Africa","STP","Sao Tome and Principe","HEPB3","95.0","95.0","96.0","96.0","95.0","97.0","96.0","96.0","98.0","98.0","99.0","87.0","75.0","96.0","70.0","43.0","","","","","","","","","","","","","","","","","","","","","","",""
"Middle East & North Africa","SAU","Saudi Arabia","HEPB3","97.0","98.0","98.0","98.0","98.0","98.0","98.0","98.0","98.0","98.0","98.0","96.0","96.0","97.0","96.0","95.0","97.0","95.0","93.0","92.0","95.0","91.0","92.0","93.0","94.0","93.0","89.0","86.0","66.0","","","","","","","","","",""
"West & Central Africa","SEN","Senegal","HEPB3","82.0","91.0","93.0","89.0","89.0","92.0","91.0","92.0","89.0","86.0","88.0","94.0","89.0","84.0","54.0","","","","","","","","","","","","","","","","","","","","","","","",""
"Eastern Europe & Central Asia","SRB","Serbia","HEPB3","91.0","93.0","91.0","94.0","92.0","91.0","97.0","94.0","89.0","93.0","93.0","99.0","93.0","65.0","89.0","","","","","","","","","","","","","","","","","","","","","","","",""
"Eastern & Southern Africa","SYC","Seychelles","HEPB3","99.0","98.0","97.0","98.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","96.0","98.0","99.0","97.0","97.0","98.0","99.0","","","","","","","","","","","","","","",""
"West & Central Africa","SLE","Sierra Leone","HEPB3","90.0","90.0","84.0","86.0","83.0","92.0","91.0","89.0","86.0","84.0","77.0","63.0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"East Asia & Pacific","SGP","Singapore","HEPB3","96.0","96.0","96.0","96.0","96.0","97.0","97.0","96.0","96.0","96.0","97.0","96.0","95.0","96.0","94.0","95.0","95.0","95.0","97.0","96.0","96.0","97.0","96.0","96.0","94.0","90.0","78.0","76.0","74.0","","","","","","","","","",""
"Western Europe","SVK","Slovakia","HEPB3","96.0","96.0","96.0","96.0","97.0","98.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","98.0","","","","","","","","","","","","","","","","","","","",""
"Western Europe","SVN","Slovenia","HEPB3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"East Asia & Pacific","SLB","Solomon Islands","HEPB3","85.0","83.0","94.0","87.0","77.0","83.0","92.0","92.0","87.0","91.0","89.0","90.0","99.0","83.0","81.0","79.0","75.0","83.0","81.0","79.0","75.0","73.0","97.0","68.0","65.0","53.0","","","","","","","","","","","","",""
"Eastern & Southern Africa","SOM","Somalia","HEPB3","42.0","42.0","42.0","42.0","42.0","42.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Eastern & Southern Africa","ZAF","South Africa","HEPB3","74.0","76.0","76.0","85.0","85.0","73.0","70.0","76.0","71.0","74.0","76.0","83.0","83.0","79.0","76.0","71.0","72.0","72.0","73.0","73.0","74.0","74.0","","","","","","","","","","","","","","","","",""
"Eastern & Southern Africa","SSD","South Sudan","HEPB3","49.0","47.0","45.0","31.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Western Europe","ESP","Spain","HEPB3","94.0","95.0","97.0","97.0","96.0","95.0","96.0","97.0","97.0","96.0","97.0","96.0","97.0","96.0","97.0","81.0","82.0","83.0","77.0","80.0","81.0","84.0","82.0","","","","","","","","","","","","","","","",""
"South Asia","LKA","Sri Lanka","HEPB3","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","97.0","98.0","98.0","98.0","99.0","62.0","32.0","","","","","","","","","","","","","","","","","","","","","","",""
"Middle East & North Africa","PSE","State of Palestine","HEPB3","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","98.0","97.0","96.0","98.0","97.0","99.0","96.0","97.0","91.0","92.0","95.0","90.0","91.0","99.0","91.0","93.0","","","","","","","","","","","","","","",""
"Eastern & Southern Africa","SDN","Sudan","HEPB3","93.0","95.0","93.0","93.0","94.0","93.0","92.0","93.0","75.0","72.0","78.0","78.0","60.0","22.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"Latin America & Caribbean","SUR","Suriname","HEPB3","95.0","81.0","91.0","89.0","85.0","86.0","84.0","86.0","86.0","87.0","84.0","84.0","84.0","83.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"Western Europe","SWE","Sweden","HEPB3","92.0","76.0","67.0","53.0","42.0","35.0","30.0","29.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Western Europe","CHE","Switzerland","HEPB3","72.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Middle East & North Africa","SYR","Syrian Arab Republic","HEPB3","47.0","48.0","42.0","41.0","47.0","71.0","43.0","66.0","84.0","84.0","83.0","83.0","83.0","83.0","82.0","81.0","80.0","80.0","79.0","78.0","77.0","76.0","75.0","74.0","64.0","23.0","5.0","","","","","","","","","","","",""
"Eastern Europe & Central Asia","TJK","Tajikistan","HEPB3","96.0","96.0","97.0","96.0","97.0","96.0","94.0","96.0","93.0","93.0","86.0","84.0","88.0","81.0","81.0","58.0","39.0","","","","","","","","","","","","","","","","","","","","","",""
"East Asia & Pacific","THA","Thailand","HEPB3","97.0","99.0","99.0","99.0","99.0","99.0","98.0","98.0","98.0","98.0","98.0","96.0","96.0","96.0","96.0","96.0","95.0","95.0","95.0","95.0","95.0","94.0","93.0","93.0","66.0","58.0","15.0","","","","","","","","","","","",""
"East Asia & Pacific","TLS","Timor-Leste","HEPB3","83.0","83.0","79.0","76.0","77.0","82.0","83.0","67.0","72.0","72.0","79.0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"West & Central Africa","TGO","Togo","HEPB3","88.0","90.0","89.0","88.0","87.0","84.0","84.0","85.0","83.0","78.0","24.0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"East Asia & Pacific","TON","Tonga","HEPB3","81.0","81.0","78.0","78.0","80.0","82.0","77.0","82.0","82.0","84.0","84.0","87.0","89.0","89.0","90.0","85.0","88.0","91.0","93.0","90.0","95.0","95.0","94.0","91.0","90.0","96.0","82.0","88.0","94.0","","","","","","","","","",""
"Latin America & Caribbean","TTO","Trinidad and Tobago","HEPB3","99.0","89.0","97.0","90.0","92.0","92.0","92.0","90.0","90.0","90.0","90.0","89.0","89.0","95.0","94.0","76.0","5.0","","","","","","","","","","","","","","","","","","","","","",""
"Middle East & North Africa","TUN","Tunisia","HEPB3","97.0","98.0","98.0","98.0","98.0","98.0","97.0","98.0","98.0","99.0","99.0","98.0","99.0","97.0","96.0","92.0","93.0","94.0","94.0","94.0","91.0","88.0","83.0","","","","","","","","","","","","","","","",""
"Eastern Europe & Central Asia","TUR","Turkey","HEPB3","98.0","96.0","98.0","97.0","96.0","97.0","97.0","96.0","96.0","94.0","92.0","96.0","82.0","85.0","77.0","68.0","72.0","77.0","71.0","","","","","","","","","","","","","","","","","","","",""
"Eastern Europe & Central Asia","TKM","Turkmenistan","HEPB3","99.0","99.0","98.0","99.0","97.0","98.0","98.0","97.0","96.0","97.0","96.0","98.0","98.0","99.0","96.0","97.0","96.0","","","","","","","","","","","","","","","","","","","","","",""
"East Asia & Pacific","TUV","Tuvalu","HEPB3","89.0","96.0","94.0","96.0","89.0","90.0","97.0","96.0","89.0","91.0","99.0","97.0","97.0","79.0","98.0","95.0","99.0","99.0","81.0","93.0","96.0","88.0","86.0","49.0","17.0","","","","","","","","","","","","","",""
"Eastern & Southern Africa","UGA","Uganda","HEPB3","93.0","94.0","93.0","89.0","85.0","84.0","83.0","82.0","80.0","79.0","71.0","73.0","64.0","64.0","62.0","44.0","29.0","","","","","","","","","","","","","","","","","","","","","",""
"Eastern Europe & Central Asia","UKR","Ukraine","HEPB3","52.0","52.0","26.0","22.0","22.0","46.0","46.0","21.0","48.0","66.0","84.0","92.0","96.0","97.0","98.0","77.0","48.0","7.0","4.0","","","","","","","","","","","","","","","","","","","",""
"Middle East & North Africa","ARE","United Arab Emirates","HEPB3","99.0","98.0","99.0","99.0","99.0","98.0","96.0","95.0","94.0","93.0","92.0","92.0","92.0","92.0","92.0","92.0","92.0","92.0","92.0","92.0","96.0","90.0","90.0","90.0","90.0","90.0","","","","","","","","","","","","",""
"Western Europe","GBR","United Kingdom","HEPB3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Eastern & Southern Africa","TZA","United Republic of Tanzania","HEPB3","98.0","97.0","97.0","98.0","97.0","91.0","92.0","90.0","91.0","85.0","86.0","83.0","90.0","90.0","95.0","95.0","89.0","","","","","","","","","","","","","","","","","","","","","",""
"North America","USA","United States","HEPB3","91.0","93.0","93.0","92.0","92.0","91.0","90.0","91.0","92.0","92.0","94.0","93.0","93.0","93.0","92.0","92.0","88.0","89.0","90.0","88.0","87.0","84.0","82.0","68.0","42.0","16.0","","","","","","","","","","","","",""
"Latin America & Caribbean","URY","Uruguay","HEPB3","91.0","93.0","95.0","95.0","95.0","94.0","95.0","95.0","95.0","95.0","94.0","94.0","95.0","96.0","94.0","91.0","95.0","94.0","92.0","93.0","","","","","","","","","","","","","","","","","","",""
"Eastern Europe & Central Asia","UZB","Uzbekistan","HEPB3","98.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","98.0","91.0","99.0","98.0","99.0","99.0","99.0","62.0","","","","","","","","","","","","","","","","","","","","","",""
"East Asia & Pacific","VUT","Vanuatu","HEPB3","85.0","85.0","81.0","80.0","86.0","83.0","79.0","76.0","73.0","69.0","66.0","62.0","59.0","61.0","63.0","64.0","66.0","68.0","70.0","71.0","73.0","75.0","69.0","66.0","69.0","82.0","82.0","46.0","","","","","","","","","","",""
"Latin America & Caribbean","VEN","Venezuela (Bolivarian Republic of)","HEPB3","60.0","66.0","84.0","87.0","78.0","82.0","81.0","78.0","78.0","84.0","53.0","62.0","71.0","88.0","82.0","72.0","60.0","53.0","5.0","","","","","","","","","","","","","","","","","","","",""
"East Asia & Pacific","VNM","Viet Nam","HEPB3","75.0","94.0","96.0","97.0","95.0","59.0","97.0","95.0","88.0","94.0","87.0","67.0","93.0","94.0","94.0","78.0","","","","","","","","","","","","","","","","","","","","","","",""
"Middle East & North Africa","YEM","Yemen","HEPB3","65.0","68.0","71.0","69.0","73.0","73.0","67.0","69.0","76.0","76.0","78.0","79.0","78.0","80.0","43.0","38.0","31.0","19.0","14.0","9.0","","","","","","","","","","","","","","","","","","",""
"Eastern & Southern Africa","ZMB","Zambia","HEPB3","90.0","94.0","91.0","90.0","86.0","79.0","78.0","81.0","83.0","94.0","87.0","80.0","81.0","82.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"Eastern & Southern Africa","ZWE","Zimbabwe","HEPB3","89.0","89.0","90.0","87.0","91.0","95.0","97.0","94.0","90.0","73.0","75.0","72.0","68.0","65.0","68.0","70.0","73.0","76.0","79.0","31.0","24.0","16.0","9.0","1.0","","","","","","","","","","","","","","",""
