Region,Year,Country,Vaccine,Target,Vaccinated,Vaccinations Needed,Coverage
Middle East & North Africa,2018,Algeria,BCG,1023000.0,1013000.0,10000.0,99
Middle East & North Africa,2018,Algeria,DTP1,1002000.0,962000.0,40000.0,96
Middle East & North Africa,2018,Algeria,DTP3,1002000.0,912000.0,90000.0,91
Middle East & North Africa,2018,Algeria,Hepb3,1002000.0,912000.0,90000.0,91
Middle East & North Africa,2018,Algeria,Hepbb,1023000.0,1013000.0,10000.0,99
Middle East & North Africa,2018,Algeria,Hib3,1002000.0,912000.0,90000.0,91
Middle East & North Africa,2018,Algeria,IPV1,1002000.0,942000.0,60000.0,94
Middle East & North Africa,2018,Algeria,MCV1,1002000.0,801000.0,201000.0,80
Middle East & North Africa,2018,Algeria,MCV2,909000.0,700000.0,209000.0,77
Middle East & North Africa,2018,Algeria,PCV3,1002000.0,912000.0,90000.0,91
Middle East & North Africa,2018,Algeria,Pol3,1002000.0,912000.0,90000.0,91
Middle East & North Africa,2018,Algeria,RCV1,1002000.0,801000.0,201000.0,80
Middle East & North Africa,2017,Algeria,BCG,1028000.0,1017000.0,11000.0,99
Middle East & North Africa,2017,Algeria,DTP1,1005000.0,955000.0,50000.0,95
Middle East & North Africa,2017,Algeria,DTP3,1005000.0,915000.0,90000.0,91
Middle East & North Africa,2017,Algeria,Hepb3,1005000.0,915000.0,90000.0,91
Middle East & North Africa,2017,Algeria,Hepbb,1028000.0,1017000.0,11000.0,99
Middle East & North Africa,2017,Algeria,Hib3,1005000.0,915000.0,90000.0,91
Middle East & North Africa,2017,Algeria,IPV1,1005000.0,925000.0,80000.0,92
Middle East & North Africa,2017,Algeria,MCV1,1005000.0,885000.0,120000.0,88
Middle East & North Africa,2017,Algeria,MCV2,881000.0,811000.0,70000.0,92
Middle East & North Africa,2017,Algeria,PCV3,1005000.0,895000.0,110000.0,89
Middle East & North Africa,2017,Algeria,Pol3,1005000.0,915000.0,90000.0,91
Middle East & North Africa,2017,Algeria,RCV1,1005000.0,885000.0,120000.0,88
Middle East & North Africa,2016,Algeria,BCG,1025000.0,1014000.0,11000.0,99
Middle East & North Africa,2016,Algeria,DTP1,1002000.0,962000.0,40000.0,96
Middle East & North Africa,2016,Algeria,DTP3,1002000.0,912000.0,90000.0,91
Middle East & North Africa,2016,Algeria,Hepb3,1002000.0,912000.0,90000.0,91
Middle East & North Africa,2016,Algeria,Hepbb,1025000.0,1014000.0,11000.0,99
Middle East & North Africa,2016,Algeria,Hib3,1002000.0,912000.0,90000.0,91
Middle East & North Africa,2016,Algeria,IPV1,1002000.0,942000.0,60000.0,94
Middle East & North Africa,2016,Algeria,MCV1,1002000.0,942000.0,60000.0,94
Middle East & North Africa,2016,Algeria,MCV2,849000.0,815000.0,34000.0,96
Middle East & North Africa,2016,Algeria,PCV3,1002000.0,611000.0,391000.0,61
Middle East & North Africa,2016,Algeria,Pol3,1002000.0,912000.0,90000.0,91
Middle East & North Africa,2015,Algeria,BCG,1014000.0,1004000.0,10000.0,99
Middle East & North Africa,2015,Algeria,DTP1,991000.0,981000.0,10000.0,99
Middle East & North Africa,2015,Algeria,DTP3,991000.0,941000.0,50000.0,95
Middle East & North Africa,2015,Algeria,Hepb3,991000.0,941000.0,50000.0,95
Middle East & North Africa,2015,Algeria,Hepbb,1014000.0,1004000.0,10000.0,99
Middle East & North Africa,2015,Algeria,Hib3,991000.0,941000.0,50000.0,95
Middle East & North Africa,2015,Algeria,IPV1,991000.0,79000.0,912000.0,8
Middle East & North Africa,2015,Algeria,MCV1,991000.0,941000.0,50000.0,95
Middle East & North Africa,2015,Algeria,MCV2,810000.0,802000.0,8000.0,99
Middle East & North Africa,2015,Algeria,Pol3,991000.0,941000.0,50000.0,95
Middle East & North Africa,2014,Algeria,BCG,997000.0,987000.0,10000.0,99
Middle East & North Africa,2014,Algeria,DTP1,973000.0,963000.0,10000.0,99
Middle East & North Africa,2014,Algeria,DTP3,973000.0,924000.0,49000.0,95
Middle East & North Africa,2014,Algeria,Hepb3,973000.0,924000.0,49000.0,95
Middle East & North Africa,2014,Algeria,Hepbb,997000.0,987000.0,10000.0,99
Middle East & North Africa,2014,Algeria,Hib3,973000.0,924000.0,49000.0,95
Middle East & North Africa,2014,Algeria,MCV1,973000.0,924000.0,49000.0,95
Middle East & North Africa,2014,Algeria,MCV2,765000.0,757000.0,8000.0,99
Middle East & North Africa,2014,Algeria,Pol3,973000.0,924000.0,49000.0,95
Middle East & North Africa,2013,Algeria,BCG,974000.0,964000.0,10000.0,99
Middle East & North Africa,2013,Algeria,DTP1,950000.0,940000.0,10000.0,99
Middle East & North Africa,2013,Algeria,DTP3,950000.0,902000.0,48000.0,95
Middle East & North Africa,2013,Algeria,Hepb3,950000.0,902000.0,48000.0,95
Middle East & North Africa,2013,Algeria,Hepbb,974000.0,964000.0,10000.0,99
Middle East & North Africa,2013,Algeria,Hib3,950000.0,902000.0,48000.0,95
Middle East & North Africa,2013,Algeria,MCV1,950000.0,902000.0,48000.0,95
Middle East & North Africa,2013,Algeria,MCV2,714000.0,664000.0,50000.0,93
Middle East & North Africa,2013,Algeria,Pol3,950000.0,902000.0,48000.0,95
Middle East & North Africa,2012,Algeria,BCG,947000.0,938000.0,9000.0,99
Middle East & North Africa,2012,Algeria,DTP1,923000.0,914000.0,9000.0,99
Middle East & North Africa,2012,Algeria,DTP3,923000.0,877000.0,46000.0,95
Middle East & North Africa,2012,Algeria,Hepb3,923000.0,877000.0,46000.0,95
Middle East & North Africa,2012,Algeria,Hepbb,947000.0,938000.0,9000.0,99
Middle East & North Africa,2012,Algeria,Hib3,923000.0,877000.0,46000.0,95
Middle East & North Africa,2012,Algeria,MCV1,923000.0,877000.0,46000.0,95
Middle East & North Africa,2012,Algeria,MCV2,664000.0,631000.0,33000.0,95
Middle East & North Africa,2012,Algeria,Pol3,923000.0,877000.0,46000.0,95
Middle East & North Africa,2011,Algeria,BCG,917000.0,908000.0,9000.0,99
Middle East & North Africa,2011,Algeria,DTP1,893000.0,884000.0,9000.0,99
Middle East & North Africa,2011,Algeria,DTP3,893000.0,849000.0,44000.0,95
Middle East & North Africa,2011,Algeria,Hepb3,893000.0,849000.0,44000.0,95
Middle East & North Africa,2011,Algeria,Hepbb,917000.0,908000.0,9000.0,99
Middle East & North Africa,2011,Algeria,Hib3,893000.0,849000.0,44000.0,95
Middle East & North Africa,2011,Algeria,MCV1,893000.0,849000.0,44000.0,95
Middle East & North Africa,2011,Algeria,MCV2,622000.0,597000.0,25000.0,96
Middle East & North Africa,2011,Algeria,Pol3,893000.0,849000.0,44000.0,95
Middle East & North Africa,2010,Algeria,BCG,885000.0,876000.0,9000.0,99
Middle East & North Africa,2010,Algeria,DTP1,861000.0,852000.0,9000.0,99
Middle East & North Africa,2010,Algeria,DTP3,861000.0,818000.0,43000.0,95
Middle East & North Africa,2010,Algeria,Hepb3,861000.0,818000.0,43000.0,95
Middle East & North Africa,2010,Algeria,Hepbb,885000.0,876000.0,9000.0,99
Middle East & North Africa,2010,Algeria,Hib3,861000.0,818000.0,43000.0,95
Middle East & North Africa,2010,Algeria,MCV1,861000.0,818000.0,43000.0,95
Middle East & North Africa,2010,Algeria,MCV2,594000.0,565000.0,29000.0,95
Middle East & North Africa,2010,Algeria,Pol3,861000.0,818000.0,43000.0,95
Middle East & North Africa,2009,Algeria,BCG,849000.0,841000.0,8000.0,99
Middle East & North Africa,2009,Algeria,DTP1,826000.0,809000.0,17000.0,98
Middle East & North Africa,2009,Algeria,DTP3,826000.0,784000.0,42000.0,95
Middle East & North Africa,2009,Algeria,Hepb3,826000.0,776000.0,50000.0,94
Middle East & North Africa,2009,Algeria,Hepbb,849000.0,841000.0,8000.0,99
Middle East & North Africa,2009,Algeria,Hib3,826000.0,784000.0,42000.0,95
Middle East & North Africa,2009,Algeria,MCV1,826000.0,760000.0,66000.0,92
Middle East & North Africa,2009,Algeria,MCV2,578000.0,566000.0,12000.0,98
Middle East & North Africa,2009,Algeria,Pol3,826000.0,776000.0,50000.0,94
Middle East & North Africa,2008,Algeria,BCG,811000.0,803000.0,8000.0,99
Middle East & North Africa,2008,Algeria,DTP1,787000.0,764000.0,23000.0,97
Middle East & North Africa,2008,Algeria,DTP3,787000.0,732000.0,55000.0,93
Middle East & North Africa,2008,Algeria,Hepb3,787000.0,717000.0,70000.0,91
Middle East & North Africa,2008,Algeria,Hepbb,811000.0,803000.0,8000.0,99
Middle East & North Africa,2008,Algeria,Hib3,787000.0,732000.0,55000.0,93
Middle East & North Africa,2008,Algeria,MCV1,787000.0,693000.0,94000.0,88
Middle East & North Africa,2008,Algeria,MCV2,569000.0,546000.0,23000.0,96
Middle East & North Africa,2008,Algeria,Pol3,787000.0,724000.0,63000.0,92
Middle East & North Africa,2007,Algeria,BCG,770000.0,763000.0,7000.0,99
Middle East & North Africa,2007,Algeria,DTP1,748000.0,733000.0,15000.0,98
Middle East & North Africa,2007,Algeria,DTP3,748000.0,710000.0,38000.0,95
Middle East & North Africa,2007,Algeria,Hepb3,748000.0,673000.0,75000.0,90
Middle East & North Africa,2007,Algeria,Hepbb,770000.0,763000.0,7000.0,99
Middle East & North Africa,2007,Algeria,MCV1,748000.0,688000.0,60000.0,92
Middle East & North Africa,2007,Algeria,MCV2,567000.0,539000.0,28000.0,95
Middle East & North Africa,2007,Algeria,Pol3,748000.0,710000.0,38000.0,95
Middle East & North Africa,2006,Algeria,BCG,730000.0,723000.0,7000.0,99
Middle East & North Africa,2006,Algeria,DTP1,708000.0,694000.0,14000.0,98
Middle East & North Africa,2006,Algeria,DTP3,708000.0,672000.0,36000.0,95
Middle East & North Africa,2006,Algeria,Hepb3,708000.0,566000.0,142000.0,80
Middle East & North Africa,2006,Algeria,Hepbb,730000.0,708000.0,22000.0,97
Middle East & North Africa,2006,Algeria,MCV1,708000.0,644000.0,64000.0,91
Middle East & North Africa,2006,Algeria,MCV2,573000.0,561000.0,12000.0,98
Middle East & North Africa,2006,Algeria,Pol3,708000.0,672000.0,36000.0,95
Middle East & North Africa,2005,Algeria,BCG,692000.0,678000.0,14000.0,98
Middle East & North Africa,2005,Algeria,DTP1,670000.0,630000.0,40000.0,94
Middle East & North Africa,2005,Algeria,DTP3,670000.0,590000.0,80000.0,88
Middle East & North Africa,2005,Algeria,Hepb3,670000.0,556000.0,114000.0,83
Middle East & North Africa,2005,Algeria,Hepbb,692000.0,671000.0,21000.0,97
Middle East & North Africa,2005,Algeria,MCV1,670000.0,556000.0,114000.0,83
Middle East & North Africa,2005,Algeria,MCV2,586000.0,551000.0,35000.0,94
Middle East & North Africa,2005,Algeria,Pol3,670000.0,590000.0,80000.0,88
Middle East & North Africa,2004,Algeria,BCG,659000.0,646000.0,13000.0,98
Middle East & North Africa,2004,Algeria,DTP1,638000.0,593000.0,45000.0,93
Middle East & North Africa,2004,Algeria,DTP3,638000.0,549000.0,89000.0,86
Middle East & North Africa,2004,Algeria,Hepb3,638000.0,517000.0,121000.0,81
Middle East & North Africa,2004,Algeria,Hepbb,659000.0,639000.0,20000.0,97
Middle East & North Africa,2004,Algeria,MCV1,638000.0,517000.0,121000.0,81
Middle East & North Africa,2004,Algeria,MCV2,609000.0,572000.0,37000.0,94
Middle East & North Africa,2004,Algeria,Pol3,638000.0,549000.0,89000.0,86
Middle East & North Africa,2003,Algeria,BCG,633000.0,620000.0,13000.0,98
Middle East & North Africa,2003,Algeria,DTP1,612000.0,569000.0,43000.0,93
Middle East & North Africa,2003,Algeria,DTP3,612000.0,533000.0,79000.0,87
Middle East & North Africa,2003,Algeria,MCV1,612000.0,514000.0,98000.0,84
Middle East & North Africa,2003,Algeria,MCV2,639000.0,613000.0,26000.0,96
Middle East & North Africa,2003,Algeria,Pol3,612000.0,533000.0,79000.0,87
Middle East & North Africa,2002,Algeria,BCG,615000.0,603000.0,12000.0,98
Middle East & North Africa,2002,Algeria,DTP1,594000.0,553000.0,41000.0,93
Middle East & North Africa,2002,Algeria,DTP3,594000.0,511000.0,83000.0,86
Middle East & North Africa,2002,Algeria,MCV1,594000.0,481000.0,113000.0,81
Middle East & North Africa,2002,Algeria,MCV2,670000.0,624000.0,46000.0,93
Middle East & North Africa,2002,Algeria,Pol3,594000.0,511000.0,83000.0,86
Middle East & North Africa,2001,Algeria,BCG,606000.0,588000.0,18000.0,97
Middle East & North Africa,2001,Algeria,DTP1,585000.0,538000.0,47000.0,92
Middle East & North Africa,2001,Algeria,DTP3,585000.0,521000.0,64000.0,89
Middle East & North Africa,2001,Algeria,MCV1,585000.0,486000.0,99000.0,83
Middle East & North Africa,2001,Algeria,MCV2,700000.0,511000.0,189000.0,73
Middle East & North Africa,2001,Algeria,Pol3,585000.0,521000.0,64000.0,89
Middle East & North Africa,2000,Algeria,BCG,607000.0,588000.0,19000.0,97
Middle East & North Africa,2000,Algeria,DTP1,585000.0,556000.0,29000.0,95
Middle East & North Africa,2000,Algeria,DTP3,585000.0,503000.0,82000.0,86
Middle East & North Africa,2000,Algeria,MCV1,585000.0,468000.0,117000.0,80
Middle East & North Africa,2000,Algeria,MCV2,723000.0,564000.0,159000.0,78
Middle East & North Africa,2000,Algeria,Pol3,585000.0,503000.0,82000.0,86
Middle East & North Africa,1999,Algeria,BCG,617000.0,598000.0,19000.0,97
Middle East & North Africa,1999,Algeria,DTP1,594000.0,547000.0,47000.0,92
Middle East & North Africa,1999,Algeria,DTP3,594000.0,493000.0,101000.0,83
Middle East & North Africa,1999,Algeria,MCV1,594000.0,493000.0,101000.0,83
Middle East & North Africa,1999,Algeria,Pol3,594000.0,493000.0,101000.0,83
Middle East & North Africa,1998,Algeria,BCG,635000.0,603000.0,32000.0,95
Middle East & North Africa,1998,Algeria,DTP1,611000.0,574000.0,37000.0,94
Middle East & North Africa,1998,Algeria,DTP3,611000.0,519000.0,92000.0,85
Middle East & North Africa,1998,Algeria,MCV1,611000.0,513000.0,98000.0,84
Middle East & North Africa,1998,Algeria,Pol3,611000.0,519000.0,92000.0,85
Middle East & North Africa,1997,Algeria,BCG,658000.0,618000.0,40000.0,94
Middle East & North Africa,1997,Algeria,DTP1,633000.0,607000.0,26000.0,96
Middle East & North Africa,1997,Algeria,DTP3,633000.0,563000.0,70000.0,89
Middle East & North Africa,1997,Algeria,MCV1,633000.0,582000.0,51000.0,92
Middle East & North Africa,1997,Algeria,Pol3,633000.0,563000.0,70000.0,89
Middle East & North Africa,2018,Bahrain,DTP1,22000.0,22000.0,0.0,99
Middle East & North Africa,2018,Bahrain,DTP3,22000.0,22000.0,0.0,99
Middle East & North Africa,2018,Bahrain,Hepb3,22000.0,22000.0,0.0,99
Middle East & North Africa,2018,Bahrain,Hepbb,22000.0,21000.0,1000.0,98
Middle East & North Africa,2018,Bahrain,Hib3,22000.0,22000.0,0.0,99
Middle East & North Africa,2018,Bahrain,IPV1,22000.0,22000.0,0.0,99
Middle East & North Africa,2018,Bahrain,MCV1,22000.0,22000.0,0.0,99
Middle East & North Africa,2018,Bahrain,MCV2,22000.0,22000.0,0.0,99
Middle East & North Africa,2018,Bahrain,PCV3,22000.0,21000.0,1000.0,98
Middle East & North Africa,2018,Bahrain,Pol3,22000.0,22000.0,0.0,99
Middle East & North Africa,2018,Bahrain,RCV1,22000.0,22000.0,0.0,99
Middle East & North Africa,2018,Bahrain,Rotac,22000.0,21000.0,1000.0,98
Middle East & North Africa,2017,Bahrain,DTP1,22000.0,21000.0,1000.0,98
Middle East & North Africa,2017,Bahrain,DTP3,22000.0,21000.0,1000.0,97
Middle East & North Africa,2017,Bahrain,Hepb3,22000.0,21000.0,1000.0,98
Middle East & North Africa,2017,Bahrain,Hepbb,22000.0,22000.0,0.0,99
Middle East & North Africa,2017,Bahrain,Hib3,22000.0,21000.0,1000.0,97
Middle East & North Africa,2017,Bahrain,IPV1,22000.0,21000.0,1000.0,98
Middle East & North Africa,2017,Bahrain,MCV1,22000.0,21000.0,1000.0,99
Middle East & North Africa,2017,Bahrain,MCV2,22000.0,22000.0,0.0,99
Middle East & North Africa,2017,Bahrain,PCV3,22000.0,21000.0,1000.0,97
Middle East & North Africa,2017,Bahrain,Pol3,22000.0,21000.0,1000.0,98
Middle East & North Africa,2017,Bahrain,RCV1,22000.0,21000.0,1000.0,99
Middle East & North Africa,2017,Bahrain,Rotac,22000.0,21000.0,1000.0,97
Middle East & North Africa,2016,Bahrain,DTP1,22000.0,21000.0,1000.0,99
Middle East & North Africa,2016,Bahrain,DTP3,22000.0,21000.0,1000.0,99
Middle East & North Africa,2016,Bahrain,Hepb3,22000.0,21000.0,1000.0,99
Middle East & North Africa,2016,Bahrain,Hepbb,22000.0,21000.0,1000.0,99
Middle East & North Africa,2016,Bahrain,Hib3,22000.0,21000.0,1000.0,99
Middle East & North Africa,2016,Bahrain,IPV1,22000.0,21000.0,1000.0,99
Middle East & North Africa,2016,Bahrain,MCV1,22000.0,21000.0,1000.0,99
Middle East & North Africa,2016,Bahrain,MCV2,22000.0,21000.0,1000.0,99
Middle East & North Africa,2016,Bahrain,PCV3,22000.0,21000.0,1000.0,99
Middle East & North Africa,2016,Bahrain,Pol3,22000.0,21000.0,1000.0,99
Middle East & North Africa,2016,Bahrain,RCV1,22000.0,21000.0,1000.0,99
Middle East & North Africa,2016,Bahrain,Rotac,22000.0,21000.0,1000.0,98
Middle East & North Africa,2015,Bahrain,DTP1,21000.0,21000.0,0.0,98
Middle East & North Africa,2015,Bahrain,DTP3,21000.0,21000.0,0.0,98
Middle East & North Africa,2015,Bahrain,Hepb3,21000.0,21000.0,0.0,98
Middle East & North Africa,2015,Bahrain,Hepbb,21000.0,14000.0,7000.0,67
Middle East & North Africa,2015,Bahrain,Hib3,21000.0,21000.0,0.0,98
Middle East & North Africa,2015,Bahrain,IPV1,21000.0,21000.0,0.0,98
Middle East & North Africa,2015,Bahrain,MCV1,21000.0,21000.0,0.0,99
Middle East & North Africa,2015,Bahrain,MCV2,20000.0,20000.0,0.0,99
Middle East & North Africa,2015,Bahrain,PCV3,21000.0,21000.0,0.0,98
Middle East & North Africa,2015,Bahrain,Pol3,21000.0,21000.0,0.0,98
Middle East & North Africa,2015,Bahrain,RCV1,21000.0,21000.0,0.0,99
Middle East & North Africa,2015,Bahrain,Rotac,21000.0,21000.0,0.0,97
Middle East & North Africa,2014,Bahrain,DTP1,21000.0,21000.0,0.0,98
Middle East & North Africa,2014,Bahrain,DTP3,21000.0,21000.0,0.0,98
Middle East & North Africa,2014,Bahrain,Hepb3,21000.0,21000.0,0.0,98
Middle East & North Africa,2014,Bahrain,Hib3,21000.0,21000.0,0.0,98
Middle East & North Africa,2014,Bahrain,MCV1,21000.0,21000.0,0.0,99
Middle East & North Africa,2014,Bahrain,MCV2,19000.0,19000.0,0.0,99
Middle East & North Africa,2014,Bahrain,PCV3,21000.0,21000.0,0.0,98
Middle East & North Africa,2014,Bahrain,Pol3,21000.0,21000.0,0.0,98
Middle East & North Africa,2014,Bahrain,RCV1,21000.0,21000.0,0.0,99
Middle East & North Africa,2014,Bahrain,Rotac,21000.0,20000.0,1000.0,97
Middle East & North Africa,2013,Bahrain,DTP1,21000.0,21000.0,0.0,99
Middle East & North Africa,2013,Bahrain,DTP3,21000.0,21000.0,0.0,99
Middle East & North Africa,2013,Bahrain,Hepb3,21000.0,21000.0,0.0,99
Middle East & North Africa,2013,Bahrain,Hib3,21000.0,21000.0,0.0,99
Middle East & North Africa,2013,Bahrain,MCV1,21000.0,21000.0,0.0,99
Middle East & North Africa,2013,Bahrain,MCV2,19000.0,19000.0,0.0,99
Middle East & North Africa,2013,Bahrain,PCV3,21000.0,21000.0,0.0,99
Middle East & North Africa,2013,Bahrain,Pol3,21000.0,21000.0,0.0,99
Middle East & North Africa,2013,Bahrain,RCV1,21000.0,21000.0,0.0,99
Middle East & North Africa,2013,Bahrain,Rotac,21000.0,20000.0,1000.0,97
Middle East & North Africa,2012,Bahrain,DTP1,20000.0,20000.0,0.0,99
Middle East & North Africa,2012,Bahrain,DTP3,20000.0,20000.0,0.0,99
Middle East & North Africa,2012,Bahrain,Hepb3,20000.0,20000.0,0.0,99
Middle East & North Africa,2012,Bahrain,Hib3,20000.0,20000.0,0.0,99
Middle East & North Africa,2012,Bahrain,MCV1,20000.0,20000.0,0.0,99
Middle East & North Africa,2012,Bahrain,MCV2,18000.0,18000.0,0.0,99
Middle East & North Africa,2012,Bahrain,PCV3,20000.0,20000.0,0.0,99
Middle East & North Africa,2012,Bahrain,Pol3,20000.0,20000.0,0.0,99
Middle East & North Africa,2012,Bahrain,RCV1,20000.0,20000.0,0.0,99
Middle East & North Africa,2012,Bahrain,Rotac,20000.0,20000.0,0.0,96
Middle East & North Africa,2011,Bahrain,DTP1,20000.0,20000.0,0.0,99
Middle East & North Africa,2011,Bahrain,DTP3,20000.0,20000.0,0.0,99
Middle East & North Africa,2011,Bahrain,Hepb3,20000.0,20000.0,0.0,99
Middle East & North Africa,2011,Bahrain,Hib3,20000.0,20000.0,0.0,99
Middle East & North Africa,2011,Bahrain,MCV1,20000.0,20000.0,0.0,99
Middle East & North Africa,2011,Bahrain,MCV2,18000.0,17000.0,1000.0,98
Middle East & North Africa,2011,Bahrain,PCV3,20000.0,20000.0,0.0,99
Middle East & North Africa,2011,Bahrain,Pol3,20000.0,20000.0,0.0,99
Middle East & North Africa,2011,Bahrain,RCV1,20000.0,20000.0,0.0,99
Middle East & North Africa,2011,Bahrain,Rotac,20000.0,19000.0,1000.0,96
Middle East & North Africa,2010,Bahrain,DTP1,20000.0,19000.0,1000.0,99
Middle East & North Africa,2010,Bahrain,DTP3,20000.0,19000.0,1000.0,99
Middle East & North Africa,2010,Bahrain,Hepb3,20000.0,19000.0,1000.0,99
Middle East & North Africa,2010,Bahrain,Hib3,20000.0,19000.0,1000.0,99
Middle East & North Africa,2010,Bahrain,MCV1,20000.0,19000.0,1000.0,99
Middle East & North Africa,2010,Bahrain,MCV2,17000.0,17000.0,0.0,98
Middle East & North Africa,2010,Bahrain,PCV3,20000.0,19000.0,1000.0,99
Middle East & North Africa,2010,Bahrain,Pol3,20000.0,19000.0,1000.0,99
Middle East & North Africa,2010,Bahrain,RCV1,20000.0,19000.0,1000.0,99
Middle East & North Africa,2010,Bahrain,Rotac,20000.0,12000.0,8000.0,59
Middle East & North Africa,2009,Bahrain,DTP1,19000.0,19000.0,0.0,98
Middle East & North Africa,2009,Bahrain,DTP3,19000.0,19000.0,0.0,98
Middle East & North Africa,2009,Bahrain,Hepb3,19000.0,19000.0,0.0,98
Middle East & North Africa,2009,Bahrain,Hib3,19000.0,19000.0,0.0,97
Middle East & North Africa,2009,Bahrain,MCV1,19000.0,19000.0,0.0,99
Middle East & North Africa,2009,Bahrain,MCV2,17000.0,17000.0,0.0,99
Middle East & North Africa,2009,Bahrain,PCV3,19000.0,18000.0,1000.0,96
Middle East & North Africa,2009,Bahrain,Pol3,19000.0,19000.0,0.0,97
Middle East & North Africa,2009,Bahrain,RCV1,19000.0,19000.0,0.0,99
Middle East & North Africa,2009,Bahrain,Rotac,19000.0,17000.0,2000.0,90
Middle East & North Africa,2008,Bahrain,DTP1,19000.0,18000.0,1000.0,98
Middle East & North Africa,2008,Bahrain,DTP3,19000.0,18000.0,1000.0,97
Middle East & North Africa,2008,Bahrain,Hepb3,19000.0,18000.0,1000.0,97
Middle East & North Africa,2008,Bahrain,Hib3,19000.0,18000.0,1000.0,97
Middle East & North Africa,2008,Bahrain,MCV1,19000.0,18000.0,1000.0,99
Middle East & North Africa,2008,Bahrain,MCV2,17000.0,16000.0,1000.0,97
Middle East & North Africa,2008,Bahrain,PCV3,19000.0,3000.0,16000.0,14
Middle East & North Africa,2008,Bahrain,Pol3,19000.0,18000.0,1000.0,97
Middle East & North Africa,2008,Bahrain,RCV1,19000.0,18000.0,1000.0,99
Middle East & North Africa,2008,Bahrain,Rotac,19000.0,9000.0,10000.0,49
Middle East & North Africa,2007,Bahrain,DTP1,18000.0,18000.0,0.0,97
Middle East & North Africa,2007,Bahrain,DTP3,18000.0,18000.0,0.0,97
Middle East & North Africa,2007,Bahrain,Hepb3,18000.0,18000.0,0.0,97
Middle East & North Africa,2007,Bahrain,Hib3,18000.0,18000.0,0.0,97
Middle East & North Africa,2007,Bahrain,MCV1,18000.0,18000.0,0.0,99
Middle East & North Africa,2007,Bahrain,MCV2,17000.0,17000.0,0.0,99
Middle East & North Africa,2007,Bahrain,Pol3,18000.0,18000.0,0.0,97
Middle East & North Africa,2007,Bahrain,RCV1,18000.0,18000.0,0.0,99
Middle East & North Africa,2006,Bahrain,DTP1,17000.0,17000.0,0.0,99
Middle East & North Africa,2006,Bahrain,DTP3,17000.0,17000.0,0.0,98
Middle East & North Africa,2006,Bahrain,Hepb3,17000.0,17000.0,0.0,98
Middle East & North Africa,2006,Bahrain,Hib3,17000.0,17000.0,0.0,98
Middle East & North Africa,2006,Bahrain,MCV1,17000.0,17000.0,0.0,99
Middle East & North Africa,2006,Bahrain,MCV2,17000.0,16000.0,1000.0,99
Middle East & North Africa,2006,Bahrain,Pol3,17000.0,17000.0,0.0,98
Middle East & North Africa,2006,Bahrain,RCV1,17000.0,17000.0,0.0,99
Middle East & North Africa,2005,Bahrain,DTP1,17000.0,17000.0,0.0,99
Middle East & North Africa,2005,Bahrain,DTP3,17000.0,17000.0,0.0,98
Middle East & North Africa,2005,Bahrain,Hepb3,17000.0,17000.0,0.0,98
Middle East & North Africa,2005,Bahrain,Hib3,17000.0,17000.0,0.0,98
Middle East & North Africa,2005,Bahrain,MCV1,17000.0,17000.0,0.0,99
Middle East & North Africa,2005,Bahrain,MCV2,14000.0,14000.0,0.0,99
Middle East & North Africa,2005,Bahrain,Pol3,17000.0,17000.0,0.0,98
Middle East & North Africa,2005,Bahrain,RCV1,17000.0,17000.0,0.0,99
Middle East & North Africa,2004,Bahrain,DTP1,16000.0,16000.0,0.0,99
Middle East & North Africa,2004,Bahrain,DTP3,16000.0,16000.0,0.0,98
Middle East & North Africa,2004,Bahrain,Hepb3,16000.0,16000.0,0.0,98
Middle East & North Africa,2004,Bahrain,Hib3,16000.0,16000.0,0.0,98
Middle East & North Africa,2004,Bahrain,MCV1,16000.0,16000.0,0.0,99
Middle East & North Africa,2004,Bahrain,MCV2,13000.0,13000.0,0.0,99
Middle East & North Africa,2004,Bahrain,Pol3,16000.0,16000.0,0.0,98
Middle East & North Africa,2004,Bahrain,RCV1,16000.0,16000.0,0.0,99
Middle East & North Africa,2003,Bahrain,DTP1,16000.0,16000.0,0.0,99
Middle East & North Africa,2003,Bahrain,DTP3,16000.0,15000.0,1000.0,97
Middle East & North Africa,2003,Bahrain,Hepb3,16000.0,16000.0,0.0,98
Middle East & North Africa,2003,Bahrain,Hib3,16000.0,15000.0,1000.0,97
Middle East & North Africa,2003,Bahrain,MCV1,16000.0,16000.0,0.0,99
Middle East & North Africa,2003,Bahrain,MCV2,15000.0,15000.0,0.0,99
Middle East & North Africa,2003,Bahrain,Pol3,16000.0,15000.0,1000.0,97
Middle East & North Africa,2003,Bahrain,RCV1,16000.0,16000.0,0.0,99
Middle East & North Africa,2002,Bahrain,DTP1,15000.0,15000.0,0.0,99
Middle East & North Africa,2002,Bahrain,DTP3,15000.0,15000.0,0.0,98
Middle East & North Africa,2002,Bahrain,Hepb3,15000.0,15000.0,0.0,98
Middle East & North Africa,2002,Bahrain,Hib3,15000.0,15000.0,0.0,98
Middle East & North Africa,2002,Bahrain,MCV1,15000.0,15000.0,0.0,99
Middle East & North Africa,2002,Bahrain,MCV2,15000.0,14000.0,1000.0,97
Middle East & North Africa,2002,Bahrain,Pol3,15000.0,15000.0,0.0,98
Middle East & North Africa,2002,Bahrain,RCV1,15000.0,15000.0,0.0,99
