Region,Year,Country,Vaccine,Target,Vaccinated,Vaccinations Needed,Coverage
Western Europe,2018,Austria,DTP1,88000.0,79000.0,9000.0,90
Western Europe,2018,Austria,DTP3,88000.0,75000.0,13000.0,85
Western Europe,2018,Austria,Hepb3,88000.0,75000.0,13000.0,85
Western Europe,2018,Austria,Hib3,88000.0,75000.0,13000.0,85
Western Europe,2018,Austria,MCV1,88000.0,83000.0,5000.0,94
Western Europe,2018,Austria,MCV2,87000.0,73000.0,14000.0,84
Western Europe,2018,Austria,Pol3,88000.0,75000.0,13000.0,85
Western Europe,2018,Austria,RCV1,88000.0,83000.0,5000.0,94
Western Europe,2018,Austria,Rotac,88000.0,54000.0,34000.0,61
Western Europe,2017,Austria,DTP1,87000.0,82000.0,5000.0,94
Western Europe,2017,Austria,DTP3,87000.0,78000.0,9000.0,90
Western Europe,2017,Austria,Hepb3,87000.0,78000.0,9000.0,90
Western Europe,2017,Austria,Hib3,87000.0,78000.0,9000.0,90
Western Europe,2017,Austria,MCV1,87000.0,83000.0,4000.0,96
Western Europe,2017,Austria,MCV2,84000.0,71000.0,13000.0,84
Western Europe,2017,Austria,Pol3,87000.0,78000.0,9000.0,90
Western Europe,2017,Austria,RCV1,87000.0,83000.0,4000.0,96
Western Europe,2017,Austria,Rotac,87000.0,53000.0,34000.0,61
Western Europe,2016,Austria,DTP1,85000.0,81000.0,4000.0,95
Western Europe,2016,Austria,DTP3,85000.0,74000.0,11000.0,87
Western Europe,2016,Austria,Hepb3,85000.0,74000.0,11000.0,87
Western Europe,2016,Austria,Hib3,85000.0,74000.0,11000.0,87
Western Europe,2016,Austria,MCV1,85000.0,81000.0,4000.0,95
Western Europe,2016,Austria,MCV2,83000.0,74000.0,9000.0,89
Western Europe,2016,Austria,Pol3,85000.0,74000.0,11000.0,87
Western Europe,2016,Austria,RCV1,85000.0,81000.0,4000.0,95
Western Europe,2016,Austria,Rotac,85000.0,52000.0,33000.0,61
Western Europe,2015,Austria,DTP1,84000.0,82000.0,2000.0,97
Western Europe,2015,Austria,DTP3,84000.0,78000.0,6000.0,93
Western Europe,2015,Austria,Hepb3,84000.0,78000.0,6000.0,93
Western Europe,2015,Austria,Hib3,84000.0,78000.0,6000.0,93
Western Europe,2015,Austria,MCV1,84000.0,81000.0,3000.0,96
Western Europe,2015,Austria,MCV2,81000.0,72000.0,9000.0,88
Western Europe,2015,Austria,Pol3,84000.0,78000.0,6000.0,93
Western Europe,2015,Austria,RCV1,84000.0,81000.0,3000.0,96
Western Europe,2015,Austria,Rotac,84000.0,51000.0,33000.0,61
Western Europe,2014,Austria,DTP1,83000.0,82000.0,1000.0,99
Western Europe,2014,Austria,DTP3,83000.0,81000.0,2000.0,98
Western Europe,2014,Austria,Hepb3,83000.0,81000.0,2000.0,98
Western Europe,2014,Austria,Hib3,83000.0,81000.0,2000.0,98
Western Europe,2014,Austria,MCV1,83000.0,79000.0,4000.0,96
Western Europe,2014,Austria,MCV2,80000.0,70000.0,10000.0,87
Western Europe,2014,Austria,Pol3,83000.0,81000.0,2000.0,98
Western Europe,2014,Austria,RCV1,83000.0,79000.0,4000.0,96
Western Europe,2014,Austria,Rotac,83000.0,50000.0,33000.0,61
Western Europe,2013,Austria,DTP1,81000.0,80000.0,1000.0,98
Western Europe,2013,Austria,DTP3,81000.0,77000.0,4000.0,95
Western Europe,2013,Austria,Hepb3,81000.0,77000.0,4000.0,95
Western Europe,2013,Austria,Hib3,81000.0,77000.0,4000.0,95
Western Europe,2013,Austria,MCV1,81000.0,75000.0,6000.0,92
Western Europe,2013,Austria,MCV2,79000.0,65000.0,14000.0,82
Western Europe,2013,Austria,Pol3,81000.0,77000.0,4000.0,95
Western Europe,2013,Austria,RCV1,81000.0,75000.0,6000.0,92
Western Europe,2013,Austria,Rotac,81000.0,50000.0,31000.0,61
Western Europe,2012,Austria,DTP1,80000.0,78000.0,2000.0,97
Western Europe,2012,Austria,DTP3,80000.0,74000.0,6000.0,92
Western Europe,2012,Austria,Hepb3,80000.0,74000.0,6000.0,92
Western Europe,2012,Austria,Hib3,80000.0,74000.0,6000.0,92
Western Europe,2012,Austria,MCV1,80000.0,70000.0,10000.0,88
Western Europe,2012,Austria,MCV2,78000.0,61000.0,17000.0,78
Western Europe,2012,Austria,Pol3,80000.0,74000.0,6000.0,92
Western Europe,2012,Austria,RCV1,80000.0,70000.0,10000.0,88
Western Europe,2012,Austria,Rotac,80000.0,49000.0,31000.0,61
Western Europe,2011,Austria,DTP1,79000.0,76000.0,3000.0,96
Western Europe,2011,Austria,DTP3,79000.0,70000.0,9000.0,89
Western Europe,2011,Austria,Hepb3,79000.0,70000.0,9000.0,89
Western Europe,2011,Austria,Hib3,79000.0,70000.0,9000.0,89
Western Europe,2011,Austria,MCV1,79000.0,66000.0,13000.0,84
Western Europe,2011,Austria,MCV2,78000.0,57000.0,21000.0,73
Western Europe,2011,Austria,Pol3,79000.0,70000.0,9000.0,89
Western Europe,2011,Austria,RCV1,79000.0,66000.0,13000.0,84
Western Europe,2011,Austria,Rotac,79000.0,48000.0,31000.0,61
Western Europe,2010,Austria,DTP1,78000.0,74000.0,4000.0,95
Western Europe,2010,Austria,DTP3,78000.0,67000.0,11000.0,86
Western Europe,2010,Austria,Hepb3,78000.0,67000.0,11000.0,86
Western Europe,2010,Austria,Hib3,78000.0,67000.0,11000.0,86
Western Europe,2010,Austria,MCV1,78000.0,63000.0,15000.0,80
Western Europe,2010,Austria,MCV2,78000.0,54000.0,24000.0,69
Western Europe,2010,Austria,Pol3,78000.0,67000.0,11000.0,86
Western Europe,2010,Austria,RCV1,78000.0,63000.0,15000.0,80
Western Europe,2010,Austria,Rotac,78000.0,48000.0,30000.0,61
Western Europe,2009,Austria,DTP1,78000.0,73000.0,5000.0,94
Western Europe,2009,Austria,DTP3,78000.0,64000.0,14000.0,83
Western Europe,2009,Austria,Hepb3,78000.0,64000.0,14000.0,83
Western Europe,2009,Austria,Hib3,78000.0,64000.0,14000.0,83
Western Europe,2009,Austria,MCV1,78000.0,59000.0,19000.0,76
Western Europe,2009,Austria,MCV2,78000.0,50000.0,28000.0,64
Western Europe,2009,Austria,Pol3,78000.0,64000.0,14000.0,83
Western Europe,2009,Austria,RCV1,78000.0,59000.0,19000.0,76
Western Europe,2009,Austria,Rotac,78000.0,47000.0,31000.0,61
Western Europe,2008,Austria,DTP1,77000.0,72000.0,5000.0,94
Western Europe,2008,Austria,DTP3,77000.0,64000.0,13000.0,83
Western Europe,2008,Austria,Hepb3,77000.0,64000.0,13000.0,83
Western Europe,2008,Austria,Hib3,77000.0,64000.0,13000.0,83
Western Europe,2008,Austria,MCV1,77000.0,64000.0,13000.0,83
Western Europe,2008,Austria,MCV2,78000.0,48000.0,30000.0,62
Western Europe,2008,Austria,Pol3,77000.0,64000.0,13000.0,83
Western Europe,2008,Austria,RCV1,77000.0,64000.0,13000.0,83
Western Europe,2008,Austria,Rotac,77000.0,36000.0,41000.0,47
Western Europe,2007,Austria,DTP1,77000.0,73000.0,4000.0,95
Western Europe,2007,Austria,DTP3,77000.0,65000.0,12000.0,85
Western Europe,2007,Austria,Hepb3,77000.0,65000.0,12000.0,85
Western Europe,2007,Austria,Hib3,77000.0,65000.0,12000.0,85
Western Europe,2007,Austria,MCV1,77000.0,61000.0,16000.0,79
Western Europe,2007,Austria,MCV2,80000.0,45000.0,35000.0,56
Western Europe,2007,Austria,Pol3,77000.0,65000.0,12000.0,85
Western Europe,2007,Austria,RCV1,77000.0,61000.0,16000.0,79
Western Europe,2006,Austria,DTP1,77000.0,66000.0,11000.0,86
Western Europe,2006,Austria,DTP3,77000.0,64000.0,13000.0,83
Western Europe,2006,Austria,Hepb3,77000.0,64000.0,13000.0,83
Western Europe,2006,Austria,Hib3,77000.0,64000.0,13000.0,83
Western Europe,2006,Austria,MCV1,77000.0,61000.0,16000.0,80
Western Europe,2006,Austria,MCV2,80000.0,48000.0,32000.0,61
Western Europe,2006,Austria,Pol3,77000.0,64000.0,13000.0,83
Western Europe,2006,Austria,RCV1,77000.0,61000.0,16000.0,80
Western Europe,2005,Austria,DTP1,77000.0,76000.0,1000.0,99
Western Europe,2005,Austria,DTP3,77000.0,66000.0,11000.0,86
Western Europe,2005,Austria,Hepb3,77000.0,66000.0,11000.0,86
Western Europe,2005,Austria,Hib3,77000.0,66000.0,11000.0,86
Western Europe,2005,Austria,MCV1,77000.0,58000.0,19000.0,75
Western Europe,2005,Austria,MCV2,79000.0,43000.0,36000.0,54
Western Europe,2005,Austria,Pol3,77000.0,66000.0,11000.0,86
Western Europe,2005,Austria,RCV1,77000.0,58000.0,19000.0,75
Western Europe,2004,Austria,DTP1,77000.0,76000.0,1000.0,99
Western Europe,2004,Austria,DTP3,77000.0,64000.0,13000.0,83
Western Europe,2004,Austria,Hepb3,77000.0,64000.0,13000.0,83
Western Europe,2004,Austria,Hib3,77000.0,64000.0,13000.0,83
Western Europe,2004,Austria,MCV1,77000.0,57000.0,20000.0,74
Western Europe,2004,Austria,MCV2,80000.0,37000.0,43000.0,47
Western Europe,2004,Austria,Pol3,77000.0,64000.0,13000.0,83
Western Europe,2004,Austria,RCV1,77000.0,57000.0,20000.0,74
Western Europe,2003,Austria,DTP1,78000.0,70000.0,8000.0,90
Western Europe,2003,Austria,DTP3,78000.0,65000.0,13000.0,84
Western Europe,2003,Austria,Hepb3,78000.0,64000.0,14000.0,83
Western Europe,2003,Austria,Hib3,78000.0,65000.0,13000.0,84
Western Europe,2003,Austria,MCV1,78000.0,61000.0,17000.0,79
Western Europe,2003,Austria,MCV2,80000.0,37000.0,43000.0,46
Western Europe,2003,Austria,Pol3,78000.0,65000.0,13000.0,84
Western Europe,2003,Austria,RCV1,78000.0,61000.0,17000.0,79
Western Europe,2002,Austria,DTP1,78000.0,77000.0,1000.0,99
Western Europe,2002,Austria,DTP3,78000.0,65000.0,13000.0,83
Western Europe,2002,Austria,Hepb3,78000.0,63000.0,15000.0,81
Western Europe,2002,Austria,Hib3,78000.0,64000.0,14000.0,82
Western Europe,2002,Austria,MCV1,78000.0,61000.0,17000.0,78
Western Europe,2002,Austria,MCV2,76000.0,30000.0,46000.0,39
Western Europe,2002,Austria,Pol3,78000.0,64000.0,14000.0,82
Western Europe,2002,Austria,RCV1,78000.0,61000.0,17000.0,78
Western Europe,2001,Austria,DTP1,79000.0,78000.0,1000.0,99
Western Europe,2001,Austria,DTP3,79000.0,66000.0,13000.0,84
Western Europe,2001,Austria,Hepb3,79000.0,35000.0,44000.0,44
Western Europe,2001,Austria,Hib3,79000.0,58000.0,21000.0,74
Western Europe,2001,Austria,MCV1,79000.0,62000.0,17000.0,79
Western Europe,2001,Austria,MCV2,94000.0,32000.0,62000.0,34
Western Europe,2001,Austria,Pol3,79000.0,66000.0,13000.0,83
Western Europe,2001,Austria,RCV1,79000.0,62000.0,17000.0,79
Western Europe,2000,Austria,DTP1,80000.0,79000.0,1000.0,99
Western Europe,2000,Austria,DTP3,80000.0,65000.0,15000.0,81
Western Europe,2000,Austria,Hepb3,80000.0,26000.0,54000.0,33
Western Europe,2000,Austria,Hib3,80000.0,58000.0,22000.0,72
Western Europe,2000,Austria,MCV1,80000.0,60000.0,20000.0,75
Western Europe,2000,Austria,MCV2,95000.0,33000.0,62000.0,35
Western Europe,2000,Austria,Pol3,80000.0,57000.0,23000.0,71
Western Europe,2000,Austria,RCV1,80000.0,60000.0,20000.0,75
Western Europe,1999,Austria,DTP1,81000.0,75000.0,6000.0,93
Western Europe,1999,Austria,DTP3,81000.0,60000.0,21000.0,74
Western Europe,1999,Austria,Hib3,81000.0,60000.0,21000.0,74
Western Europe,1999,Austria,MCV1,81000.0,53000.0,28000.0,65
Western Europe,1999,Austria,Pol3,81000.0,64000.0,17000.0,79
Western Europe,1999,Austria,RCV1,81000.0,53000.0,28000.0,65
Western Europe,1998,Austria,DTP1,83000.0,78000.0,5000.0,94
Western Europe,1998,Austria,DTP3,83000.0,68000.0,15000.0,82
Western Europe,1998,Austria,MCV1,83000.0,64000.0,19000.0,78
Western Europe,1998,Austria,Pol3,83000.0,72000.0,11000.0,87
Western Europe,1998,Austria,RCV1,83000.0,64000.0,19000.0,78
Western Europe,1997,Austria,DTP1,84000.0,81000.0,3000.0,96
Western Europe,1997,Austria,DTP3,84000.0,76000.0,8000.0,90
Western Europe,1997,Austria,MCV1,84000.0,76000.0,8000.0,90
Western Europe,1997,Austria,Pol3,84000.0,80000.0,4000.0,95
Western Europe,1997,Austria,RCV1,84000.0,76000.0,8000.0,90
Western Europe,2018,Belgium,DTP1,124000.0,123000.0,1000.0,99
Western Europe,2018,Belgium,DTP3,124000.0,122000.0,2000.0,98
Western Europe,2018,Belgium,Hepb3,124000.0,120000.0,4000.0,97
Western Europe,2018,Belgium,Hib3,124000.0,120000.0,4000.0,97
Western Europe,2018,Belgium,MCV1,124000.0,119000.0,5000.0,96
Western Europe,2018,Belgium,MCV2,134000.0,114000.0,20000.0,85
Western Europe,2018,Belgium,PCV3,124000.0,117000.0,7000.0,94
Western Europe,2018,Belgium,Pol3,124000.0,122000.0,2000.0,98
Western Europe,2018,Belgium,RCV1,124000.0,119000.0,5000.0,96
Western Europe,2018,Belgium,Rotac,124000.0,108000.0,16000.0,87
Western Europe,2017,Belgium,DTP1,125000.0,123000.0,2000.0,99
Western Europe,2017,Belgium,DTP3,125000.0,122000.0,3000.0,98
Western Europe,2017,Belgium,Hepb3,125000.0,121000.0,4000.0,97
Western Europe,2017,Belgium,Hib3,125000.0,121000.0,4000.0,97
Western Europe,2017,Belgium,MCV1,125000.0,120000.0,5000.0,96
Western Europe,2017,Belgium,MCV2,131000.0,112000.0,19000.0,85
Western Europe,2017,Belgium,PCV3,125000.0,117000.0,8000.0,94
Western Europe,2017,Belgium,Pol3,125000.0,122000.0,3000.0,98
Western Europe,2017,Belgium,RCV1,125000.0,120000.0,5000.0,96
Western Europe,2017,Belgium,Rotac,125000.0,108000.0,17000.0,87
Western Europe,2016,Belgium,DTP1,125000.0,124000.0,1000.0,99
Western Europe,2016,Belgium,DTP3,125000.0,123000.0,2000.0,98
Western Europe,2016,Belgium,Hepb3,125000.0,121000.0,4000.0,97
Western Europe,2016,Belgium,Hib3,125000.0,121000.0,4000.0,97
Western Europe,2016,Belgium,MCV1,125000.0,120000.0,5000.0,96
Western Europe,2016,Belgium,MCV2,129000.0,110000.0,19000.0,85
Western Europe,2016,Belgium,PCV3,125000.0,118000.0,7000.0,94
Western Europe,2016,Belgium,Pol3,125000.0,123000.0,2000.0,98
Western Europe,2016,Belgium,RCV1,125000.0,120000.0,5000.0,96
Western Europe,2016,Belgium,Rotac,125000.0,109000.0,16000.0,87
Western Europe,2015,Belgium,DTP1,125000.0,124000.0,1000.0,99
Western Europe,2015,Belgium,DTP3,125000.0,124000.0,1000.0,99
Western Europe,2015,Belgium,Hepb3,125000.0,123000.0,2000.0,98
Western Europe,2015,Belgium,Hib3,125000.0,123000.0,2000.0,98
Western Europe,2015,Belgium,MCV1,125000.0,120000.0,5000.0,96
Western Europe,2015,Belgium,MCV2,127000.0,108000.0,19000.0,85
Western Europe,2015,Belgium,PCV3,125000.0,118000.0,7000.0,94
Western Europe,2015,Belgium,Pol3,125000.0,124000.0,1000.0,99
Western Europe,2015,Belgium,RCV1,125000.0,120000.0,5000.0,96
Western Europe,2015,Belgium,Rotac,125000.0,110000.0,15000.0,88
Western Europe,2014,Belgium,DTP1,126000.0,125000.0,1000.0,99
Western Europe,2014,Belgium,DTP3,126000.0,125000.0,1000.0,99
Western Europe,2014,Belgium,Hepb3,126000.0,123000.0,3000.0,98
Western Europe,2014,Belgium,Hib3,126000.0,123000.0,3000.0,98
Western Europe,2014,Belgium,MCV1,126000.0,121000.0,5000.0,96
Western Europe,2014,Belgium,MCV2,124000.0,106000.0,18000.0,85
Western Europe,2014,Belgium,PCV3,126000.0,117000.0,9000.0,93
Western Europe,2014,Belgium,Pol3,126000.0,125000.0,1000.0,99
Western Europe,2014,Belgium,RCV1,126000.0,121000.0,5000.0,96
Western Europe,2014,Belgium,Rotac,126000.0,108000.0,18000.0,86
Western Europe,2013,Belgium,DTP1,126000.0,125000.0,1000.0,99
Western Europe,2013,Belgium,DTP3,126000.0,125000.0,1000.0,99
Western Europe,2013,Belgium,Hepb3,126000.0,124000.0,2000.0,98
Western Europe,2013,Belgium,Hib3,126000.0,124000.0,2000.0,98
Western Europe,2013,Belgium,MCV1,126000.0,121000.0,5000.0,96
Western Europe,2013,Belgium,MCV2,122000.0,104000.0,18000.0,85
Western Europe,2013,Belgium,PCV3,126000.0,118000.0,8000.0,93
Western Europe,2013,Belgium,Pol3,126000.0,125000.0,1000.0,99
Western Europe,2013,Belgium,RCV1,126000.0,121000.0,5000.0,96
Western Europe,2013,Belgium,Rotac,126000.0,109000.0,17000.0,86
Western Europe,2012,Belgium,DTP1,127000.0,125000.0,2000.0,99
Western Europe,2012,Belgium,DTP3,127000.0,125000.0,2000.0,99
Western Europe,2012,Belgium,Hepb3,127000.0,124000.0,3000.0,98
Western Europe,2012,Belgium,Hib3,127000.0,124000.0,3000.0,98
Western Europe,2012,Belgium,MCV1,127000.0,122000.0,5000.0,96
Western Europe,2012,Belgium,MCV2,121000.0,103000.0,18000.0,85
Western Europe,2012,Belgium,PCV3,127000.0,118000.0,9000.0,93
Western Europe,2012,Belgium,Pol3,127000.0,125000.0,2000.0,99
Western Europe,2012,Belgium,RCV1,127000.0,122000.0,5000.0,96
Western Europe,2012,Belgium,Rotac,127000.0,109000.0,18000.0,86
Western Europe,2011,Belgium,DTP1,127000.0,125000.0,2000.0,99
Western Europe,2011,Belgium,DTP3,127000.0,124000.0,3000.0,98
Western Europe,2011,Belgium,Hepb3,127000.0,123000.0,4000.0,97
Western Europe,2011,Belgium,Hib3,127000.0,124000.0,3000.0,98
Western Europe,2011,Belgium,MCV1,127000.0,120000.0,7000.0,95
Western Europe,2011,Belgium,MCV2,121000.0,100000.0,21000.0,83
Western Europe,2011,Belgium,Pol3,127000.0,124000.0,3000.0,98
Western Europe,2011,Belgium,RCV1,127000.0,120000.0,7000.0,95
Western Europe,2010,Belgium,DTP1,126000.0,125000.0,1000.0,99
Western Europe,2010,Belgium,DTP3,126000.0,124000.0,2000.0,98
Western Europe,2010,Belgium,Hepb3,126000.0,123000.0,3000.0,97
Western Europe,2010,Belgium,Hib3,126000.0,124000.0,2000.0,98
Western Europe,2010,Belgium,MCV1,126000.0,120000.0,6000.0,95
Western Europe,2010,Belgium,MCV2,120000.0,100000.0,20000.0,83
Western Europe,2010,Belgium,Pol3,126000.0,124000.0,2000.0,98
Western Europe,2010,Belgium,RCV1,126000.0,120000.0,6000.0,95
Western Europe,2009,Belgium,DTP1,126000.0,125000.0,1000.0,99
Western Europe,2009,Belgium,DTP3,126000.0,123000.0,3000.0,98
Western Europe,2009,Belgium,Hepb3,126000.0,122000.0,4000.0,97
Western Europe,2009,Belgium,Hib3,126000.0,123000.0,3000.0,98
Western Europe,2009,Belgium,MCV1,126000.0,120000.0,6000.0,95
Western Europe,2009,Belgium,MCV2,120000.0,100000.0,20000.0,83
Western Europe,2009,Belgium,Pol3,126000.0,123000.0,3000.0,98
Western Europe,2009,Belgium,RCV1,126000.0,120000.0,6000.0,95
Western Europe,2008,Belgium,DTP1,125000.0,123000.0,2000.0,99
Western Europe,2008,Belgium,DTP3,125000.0,123000.0,2000.0,99
Western Europe,2008,Belgium,Hepb3,125000.0,122000.0,3000.0,98
Western Europe,2008,Belgium,Hib3,125000.0,122000.0,3000.0,98
Western Europe,2008,Belgium,MCV1,125000.0,116000.0,9000.0,93
Western Europe,2008,Belgium,MCV2,120000.0,97000.0,23000.0,81
Western Europe,2008,Belgium,Pol3,125000.0,123000.0,2000.0,99
Western Europe,2008,Belgium,RCV1,125000.0,116000.0,9000.0,93
Western Europe,2007,Belgium,DTP1,123000.0,122000.0,1000.0,99
Western Europe,2007,Belgium,DTP3,123000.0,121000.0,2000.0,98
Western Europe,2007,Belgium,Hepb3,123000.0,116000.0,7000.0,94
Western Europe,2007,Belgium,Hib3,123000.0,121000.0,2000.0,98
Western Europe,2007,Belgium,MCV1,123000.0,113000.0,10000.0,92
Western Europe,2007,Belgium,MCV2,121000.0,95000.0,26000.0,78
Western Europe,2007,Belgium,Pol3,123000.0,122000.0,1000.0,99
Western Europe,2007,Belgium,RCV1,123000.0,113000.0,10000.0,92
Western Europe,2006,Belgium,DTP1,122000.0,120000.0,2000.0,99
Western Europe,2006,Belgium,DTP3,122000.0,119000.0,3000.0,98
Western Europe,2006,Belgium,Hepb3,122000.0,114000.0,8000.0,94
Western Europe,2006,Belgium,Hib3,122000.0,119000.0,3000.0,98
Western Europe,2006,Belgium,MCV1,122000.0,112000.0,10000.0,92
Western Europe,2006,Belgium,MCV2,118000.0,92000.0,26000.0,78
Western Europe,2006,Belgium,Pol3,122000.0,120000.0,2000.0,99
Western Europe,2006,Belgium,RCV1,122000.0,112000.0,10000.0,92
Western Europe,2005,Belgium,DTP1,120000.0,117000.0,3000.0,98
Western Europe,2005,Belgium,DTP3,120000.0,116000.0,4000.0,97
Western Europe,2005,Belgium,Hepb3,120000.0,92000.0,28000.0,77
Western Europe,2005,Belgium,Hib3,120000.0,114000.0,6000.0,95
Western Europe,2005,Belgium,MCV1,120000.0,105000.0,15000.0,88
Western Europe,2005,Belgium,Pol3,120000.0,116000.0,4000.0,97
Western Europe,2005,Belgium,RCV1,120000.0,105000.0,15000.0,88
Western Europe,2004,Belgium,DTP1,118000.0,114000.0,4000.0,97
Western Europe,2004,Belgium,DTP3,118000.0,112000.0,6000.0,95
Western Europe,2004,Belgium,Hepb3,118000.0,75000.0,43000.0,64
Western Europe,2004,Belgium,Hib3,118000.0,102000.0,16000.0,87
Western Europe,2004,Belgium,MCV1,118000.0,97000.0,21000.0,82
Western Europe,2004,Belgium,Pol3,118000.0,113000.0,5000.0,96
Western Europe,2004,Belgium,RCV1,118000.0,97000.0,21000.0,82
Western Europe,2003,Belgium,DTP1,116000.0,113000.0,3000.0,97
Western Europe,2003,Belgium,DTP3,116000.0,110000.0,6000.0,95
Western Europe,2003,Belgium,Hepb3,116000.0,74000.0,42000.0,64
Western Europe,2003,Belgium,Hib3,116000.0,101000.0,15000.0,87
Western Europe,2003,Belgium,MCV1,116000.0,95000.0,21000.0,82
Western Europe,2003,Belgium,Pol3,116000.0,111000.0,5000.0,96
Western Europe,2003,Belgium,RCV1,116000.0,95000.0,21000.0,82
Western Europe,2002,Belgium,DTP1,115000.0,111000.0,4000.0,97
Western Europe,2002,Belgium,DTP3,115000.0,109000.0,6000.0,95
Western Europe,2002,Belgium,Hepb3,115000.0,69000.0,46000.0,60
Western Europe,2002,Belgium,Hib3,115000.0,99000.0,16000.0,86
Western Europe,2002,Belgium,MCV1,115000.0,94000.0,21000.0,82
Western Europe,2002,Belgium,Pol3,115000.0,110000.0,5000.0,96
Western Europe,2002,Belgium,RCV1,115000.0,94000.0,21000.0,82
Western Europe,2001,Belgium,DTP1,114000.0,110000.0,4000.0,97
Western Europe,2001,Belgium,DTP3,114000.0,108000.0,6000.0,95
Western Europe,2001,Belgium,Hepb3,114000.0,68000.0,46000.0,60
Western Europe,2001,Belgium,Hib3,114000.0,98000.0,16000.0,86
Western Europe,2001,Belgium,MCV1,114000.0,93000.0,21000.0,82
Western Europe,2001,Belgium,Pol3,114000.0,109000.0,5000.0,96
Western Europe,2001,Belgium,RCV1,114000.0,93000.0,21000.0,82
Western Europe,2000,Belgium,DTP1,113000.0,110000.0,3000.0,97
Western Europe,2000,Belgium,DTP3,113000.0,108000.0,5000.0,95
Western Europe,2000,Belgium,Hepb3,113000.0,68000.0,45000.0,60
Western Europe,2000,Belgium,Hib3,113000.0,98000.0,15000.0,86
Western Europe,2000,Belgium,MCV1,113000.0,93000.0,20000.0,82
Western Europe,2000,Belgium,Pol3,113000.0,109000.0,4000.0,96
Western Europe,2000,Belgium,RCV1,113000.0,93000.0,20000.0,82
Western Europe,1999,Belgium,DTP1,114000.0,110000.0,4000.0,97
Western Europe,1999,Belgium,DTP3,114000.0,99000.0,15000.0,87
Western Europe,1999,Belgium,Hepb3,114000.0,52000.0,62000.0,46
Western Europe,1999,Belgium,Hib3,114000.0,67000.0,47000.0,59
Western Europe,1999,Belgium,MCV1,114000.0,93000.0,21000.0,82
Western Europe,1999,Belgium,Pol3,114000.0,108000.0,6000.0,95
Western Europe,1999,Belgium,RCV1,114000.0,93000.0,21000.0,82
Western Europe,1998,Belgium,DTP1,114000.0,110000.0,4000.0,96
Western Europe,1998,Belgium,DTP3,114000.0,90000.0,24000.0,79
Western Europe,1998,Belgium,Hepb3,114000.0,35000.0,79000.0,31
Western Europe,1998,Belgium,Hib3,114000.0,38000.0,76000.0,33
Western Europe,1998,Belgium,MCV1,114000.0,91000.0,23000.0,80
Western Europe,1998,Belgium,Pol3,114000.0,108000.0,6000.0,95
Western Europe,1998,Belgium,RCV1,114000.0,91000.0,23000.0,80
Western Europe,1997,Belgium,DTP1,115000.0,109000.0,6000.0,95
Western Europe,1997,Belgium,DTP3,115000.0,100000.0,15000.0,87
Western Europe,1997,Belgium,Hepb3,115000.0,2000.0,113000.0,2
Western Europe,1997,Belgium,Hib3,115000.0,7000.0,108000.0,6
Western Europe,1997,Belgium,MCV1,115000.0,87000.0,28000.0,76
Western Europe,1997,Belgium,Pol3,115000.0,108000.0,7000.0,94
Western Europe,1997,Belgium,RCV1,115000.0,87000.0,28000.0,76
Western Europe,2018,Cyprus,DTP1,12000.0,12000.0,0.0,99
Western Europe,2018,Cyprus,DTP3,12000.0,12000.0,0.0,99
Western Europe,2018,Cyprus,Hepb3,12000.0,12000.0,0.0,97
Western Europe,2018,Cyprus,Hib3,12000.0,12000.0,0.0,97
Western Europe,2018,Cyprus,MCV1,12000.0,11000.0,1000.0,90
Western Europe,2018,Cyprus,MCV2,13000.0,12000.0,1000.0,88
Western Europe,2018,Cyprus,PCV3,12000.0,10000.0,2000.0,81
Western Europe,2018,Cyprus,Pol3,12000.0,12000.0,0.0,97
Western Europe,2018,Cyprus,RCV1,12000.0,11000.0,1000.0,90
Western Europe,2017,Cyprus,DTP1,13000.0,12000.0,1000.0,98
Western Europe,2017,Cyprus,DTP3,13000.0,12000.0,1000.0,97
Western Europe,2017,Cyprus,Hepb3,13000.0,12000.0,1000.0,97
Western Europe,2017,Cyprus,Hib3,13000.0,12000.0,1000.0,96
Western Europe,2017,Cyprus,MCV1,13000.0,11000.0,2000.0,90
Western Europe,2017,Cyprus,MCV2,13000.0,12000.0,1000.0,88
Western Europe,2017,Cyprus,PCV3,13000.0,10000.0,3000.0,81
Western Europe,2017,Cyprus,Pol3,13000.0,12000.0,1000.0,97
Western Europe,2017,Cyprus,RCV1,13000.0,11000.0,2000.0,90
Western Europe,2016,Cyprus,DTP1,13000.0,12000.0,1000.0,98
Western Europe,2016,Cyprus,DTP3,13000.0,12000.0,1000.0,97
Western Europe,2016,Cyprus,Hepb3,13000.0,12000.0,1000.0,97
Western Europe,2016,Cyprus,Hib3,13000.0,12000.0,1000.0,96
Western Europe,2016,Cyprus,MCV1,13000.0,11000.0,2000.0,90
Western Europe,2016,Cyprus,MCV2,13000.0,12000.0,1000.0,88
Western Europe,2016,Cyprus,PCV3,13000.0,10000.0,3000.0,81
Western Europe,2016,Cyprus,Pol3,13000.0,12000.0,1000.0,97
Western Europe,2016,Cyprus,RCV1,13000.0,11000.0,2000.0,90
Western Europe,2015,Cyprus,DTP1,13000.0,12000.0,1000.0,98
Western Europe,2015,Cyprus,DTP3,13000.0,12000.0,1000.0,97
Western Europe,2015,Cyprus,Hepb3,13000.0,12000.0,1000.0,97
